CTFP,CensusTract_population,SDI_score,PovertyLT100_FPL_score,Single_Parent_Fam_score,Education_LT12years_score,HHNo_Vehicle_score,HHRenter_Occupied_score,HHCrowding_score,Nonemployed_score,sdi,pct_Poverty_LT100,pct_Single_Parent_Fam,pct_Education_LT12years,pct_NonEmployed,pctHH_No_Vehicle,pctHH_Renter_Occupied,pctHH_Crowding
39017010907,2655,23.0,12.0,11.0,61.0,54.0,19.0,69.0,9.0,-0.84302408,0.035781544,0.042876903,0.11685514,0.21786198,0.051080551,0.15225933,0.036345776
39017010908,5515,42.0,43.0,44.0,40.0,6.0,77.0,45.0,9.0,-0.27523765,0.088848598,0.10368824,0.074025974,0.21589628,0.0055131465,0.51145041,0.01653944
39017010909,4880,70.0,50.0,80.0,60.0,87.0,83.0,64.0,19.0,0.55872864,0.10529634,0.20444034,0.11455108,0.25605536,0.14877589,0.5814501,0.030602636
39017010910,4768,33.0,30.0,19.0,29.0,70.0,46.0,54.0,34.0,-0.53167659,0.065337293,0.058913544,0.055862673,0.30299199,0.078501798,0.27706516,0.02257568
39017010911,3901,29.0,33.0,40.0,45.0,49.0,39.0,1.0,13.0,-0.63107872,0.070133962,0.09765625,0.08189331,0.2336908,0.043841336,0.24356298,0.0
39017011002,12328,10.0,29.0,3.0,30.0,26.0,7.0,1.0,11.0,-1.2910354,0.063822806,0.015957447,0.057777777,0.2245841,0.021835076,0.086178862,0.0
39017011003,6593,9.0,21.0,9.0,29.0,34.0,5.0,1.0,21.0,-1.341343,0.050107926,0.03690888,0.05585292,0.26513737,0.028842015,0.068876453,0.0
39017011004,6648,77.0,86.0,98.0,44.0,6.0,86.0,85.0,50.0,0.80254477,0.24568434,0.38211921,0.081584468,0.35380384,0.0050847456,0.60974574,0.069067799
39017011109,4868,31.0,31.0,45.0,40.0,19.0,36.0,66.0,33.0,-0.58612984,0.066557109,0.10708535,0.074468084,0.30033416,0.016091954,0.22931035,0.03275862
39017011110,5426,3.0,8.0,20.0,17.0,23.0,4.0,1.0,4.0,-1.6487875,0.028033936,0.061518326,0.037151702,0.18246445,0.01923077,0.055668015,0.0
39017011111,6724,6.0,3.0,5.0,34.0,21.0,9.0,19.0,35.0,-1.4905182,0.01588491,0.023858922,0.064482249,0.30568078,0.017766498,0.09813875,0.0038071065
39017011112,6401,4.0,20.0,2.0,15.0,11.0,2.0,1.0,31.0,-1.5824207,0.049374901,0.010710259,0.03388257,0.2941002,0.0093366094,0.035872236,0.0
39017011116,8772,4.0,2.0,14.0,24.0,15.0,2.0,29.0,33.0,-1.5994563,0.0125399,0.048414737,0.047970481,0.30082989,0.012678289,0.036846276,0.00792393
39017011117,12228,21.0,29.0,36.0,34.0,37.0,8.0,47.0,37.0,-0.88893896,0.063252762,0.089530893,0.06321986,0.3141498,0.031688437,0.090953074,0.017416546
39017011118,3283,13.0,8.0,19.0,13.0,60.0,44.0,1.0,24.0,-1.1732166,0.028708134,0.058558557,0.030634573,0.27344224,0.059777968,0.2707088,0.0
39017011120,7173,10.0,17.0,37.0,16.0,24.0,12.0,38.0,9.0,-1.2865655,0.044472326,0.091341078,0.035683762,0.21500351,0.02052159,0.11500641,0.012398461
39017011121,8154,3.0,3.0,32.0,11.0,5.0,5.0,34.0,19.0,-1.6481149,0.015820457,0.083523504,0.026867494,0.2554397,0.0048115477,0.070569366,0.01042502
39017011122,5742,32.0,13.0,28.0,56.0,41.0,72.0,23.0,15.0,-0.55623198,0.037755638,0.075000003,0.10553411,0.24189365,0.035248041,0.45865971,0.0056570931
39017011123,5065,82.0,95.0,99.0,52.0,32.0,83.0,65.0,32.0,0.96739101,0.34227255,0.44051725,0.097304404,0.29892206,0.026905829,0.57299453,0.031888392
39017011125,3811,15.0,35.0,1.0,35.0,9.0,13.0,1.0,49.0,-1.120337,0.074258722,0.0,0.065386035,0.34985423,0.007369197,0.12085482,0.0
39017011126,4893,36.0,42.0,51.0,9.0,15.0,78.0,48.0,7.0,-0.44825211,0.088289395,0.11774065,0.023939393,0.20423546,0.012961117,0.51246262,0.017946161
39017011127,4666,3.0,8.0,8.0,17.0,13.0,2.0,20.0,15.0,-1.6715908,0.026803225,0.035455279,0.036679536,0.24282907,0.011508951,0.043478262,0.0044757035
39017011128,3244,4.0,14.0,47.0,5.0,7.0,3.0,1.0,40.0,-1.5509287,0.038224414,0.11111111,0.014725569,0.32068762,0.0058626467,0.04606365,0.0
39017011129,4016,14.0,33.0,62.0,3.0,1.0,23.0,1.0,28.0,-1.1525576,0.071357287,0.14297253,0.0097122304,0.28678745,0.0,0.16977613,0.0
39017011130,5508,47.0,53.0,60.0,66.0,9.0,30.0,61.0,51.0,-0.10694782,0.11313466,0.13854596,0.13007922,0.35587704,0.0076997112,0.20115496,0.028392686
39017011131,3288,3.0,8.0,7.0,19.0,1.0,20.0,1.0,15.0,-1.6216269,0.026763991,0.030938124,0.039310955,0.24386065,0.0,0.15724815,0.0
39017011200,7871,23.0,21.0,47.0,20.0,53.0,46.0,22.0,7.0,-0.8303504,0.050006527,0.10980392,0.041263465,0.20653753,0.049423393,0.28105438,0.0049423394
39017011300,6290,22.0,2.0,56.0,51.0,35.0,36.0,47.0,19.0,-0.85954005,0.012199198,0.12782875,0.093773633,0.25672948,0.030024214,0.22711864,0.017433414
39017011800,6203,16.0,19.0,44.0,29.0,7.0,31.0,1.0,42.0,-1.0886753,0.047634691,0.10348977,0.05650685,0.32859176,0.0062022903,0.20610687,0.0
39017012100,2820,35.0,47.0,33.0,56.0,12.0,30.0,35.0,41.0,-0.45161644,0.097446963,0.084146343,0.10614525,0.3252089,0.010647737,0.19875777,0.010647737
39017012200,3306,89.0,92.0,86.0,88.0,70.0,78.0,26.0,84.0,1.2647142,0.29546845,0.23609394,0.23887241,0.53801167,0.079763666,0.51329392,0.0066469721
39017012300,2038,82.0,88.0,89.0,84.0,43.0,71.0,35.0,59.0,1.0012059,0.25443786,0.25349301,0.20991254,0.38484547,0.037239868,0.45235488,0.010952903
39017012400,2532,13.0,9.0,15.0,59.0,48.0,8.0,1.0,8.0,-1.1946454,0.030427631,0.051204819,0.11310133,0.21015762,0.043607533,0.092170469,0.0
39017012500,4791,11.0,10.0,27.0,13.0,20.0,32.0,36.0,30.0,-1.2567333,0.032082196,0.07277628,0.030548302,0.29069254,0.016746411,0.21052632,0.011004785
39017012600,2384,46.0,65.0,39.0,30.0,37.0,61.0,1.0,43.0,-0.14048503,0.14513423,0.094812162,0.057478368,0.33115941,0.031904288,0.37188435,0.0
39017012700,3558,76.0,81.0,82.0,61.0,41.0,69.0,63.0,62.0,0.77281016,0.20854412,0.2116279,0.11832947,0.39849189,0.035044827,0.43276283,0.030154848
39017013000,1468,91.0,93.0,91.0,68.0,87.0,89.0,39.0,82.0,1.3344203,0.30994549,0.27348065,0.13674322,0.51307189,0.14774776,0.65945947,0.012612613
39017013100,2275,99.0,99.0,99.0,87.0,90.0,88.0,91.0,97.0,1.7773731,0.44958168,0.41796875,0.22936508,0.81572479,0.17385787,0.65228426,0.0964467
39017013200,3528,96.0,98.0,93.0,72.0,92.0,84.0,83.0,94.0,1.5734358,0.4340218,0.29220778,0.15255858,0.71013469,0.19889937,0.58333331,0.062106919
39017013300,2100,30.0,30.0,56.0,48.0,64.0,21.0,1.0,34.0,-0.62167042,0.065393798,0.12859561,0.089015149,0.30422536,0.066441439,0.15878378,0.0
39017013400,2162,85.0,82.0,97.0,75.0,78.0,86.0,22.0,51.0,1.0898492,0.2160525,0.34791666,0.16183412,0.35507247,0.10334029,0.61795408,0.0052192067
39017013500,2727,84.0,81.0,82.0,77.0,54.0,73.0,65.0,87.0,1.0391213,0.21270199,0.21459854,0.17153098,0.57098037,0.050269298,0.47127467,0.032315977
39017013600,4614,90.0,93.0,68.0,74.0,69.0,91.0,52.0,88.0,1.285603,0.31512788,0.15828525,0.15772015,0.57910323,0.077656679,0.69663942,0.0208901
39017013900,2790,92.0,97.0,91.0,94.0,80.0,78.0,1.0,92.0,1.3793368,0.38330925,0.27629513,0.31573334,0.63651317,0.10803571,0.51696426,0.0
39017014000,2648,96.0,100.0,100.0,93.0,92.0,89.0,1.0,97.0,1.5921037,0.56646526,0.49608764,0.2919915,0.85272145,0.19658977,0.66700101,0.0
39017014100,2249,88.0,85.0,74.0,86.0,86.0,69.0,61.0,90.0,1.2207367,0.23788351,0.17863397,0.22507553,0.61213994,0.13793103,0.4329502,0.028097063
39017014300,5225,18.0,28.0,15.0,43.0,22.0,6.0,26.0,64.0,-0.99350816,0.062744334,0.051981807,0.078447342,0.40580848,0.018898489,0.079913609,0.0064794817
39017014400,1766,99.0,97.0,93.0,89.0,97.0,97.0,78.0,98.0,1.8069247,0.37146226,0.29454544,0.25101215,0.94218749,0.34356552,0.8453365,0.049586777
39017014600,913,94.0,95.0,79.0,90.0,95.0,96.0,1.0,98.0,1.4926556,0.3416771,0.19642857,0.26266667,0.98382747,0.26697892,0.81030446,0.0
39017014700,4038,82.0,78.0,95.0,72.0,67.0,79.0,34.0,69.0,0.98199797,0.19689378,0.32205239,0.15120555,0.42595139,0.073376626,0.52402598,0.01038961
39017014800,7140,40.0,23.0,84.0,38.0,69.0,50.0,33.0,43.0,-0.31705093,0.054355599,0.22401723,0.069971442,0.33139873,0.075918078,0.30014125,0.0098870052
39017014900,5435,23.0,22.0,43.0,52.0,10.0,38.0,1.0,26.0,-0.84609169,0.053157993,0.10279001,0.096159853,0.28068265,0.008247423,0.23969072,0.0
39017015000,7552,11.0,9.0,39.0,54.0,12.0,4.0,1.0,31.0,-1.2661386,0.029190207,0.095046856,0.10111111,0.29529446,0.010305615,0.061478324,0.0
39017015100,7664,55.0,48.0,89.0,50.0,33.0,68.0,52.0,18.0,0.11771719,0.10046973,0.25688532,0.092013501,0.25380462,0.027464259,0.42437923,0.021068472
39019720100,3081,45.0,46.0,6.0,84.0,78.0,19.0,45.0,32.0,-0.16796705,0.096354164,0.027568921,0.21306533,0.29736674,0.10291595,0.15008576,0.016295025
39019720200,3552,50.0,63.0,29.0,50.0,40.0,47.0,27.0,59.0,-0.040820949,0.13921113,0.078006499,0.093431249,0.38420743,0.034018427,0.28632176,0.007087172
39019720300,5204,48.0,62.0,71.0,18.0,72.0,33.0,29.0,64.0,-0.099818319,0.13507247,0.16837782,0.039054196,0.40419409,0.084051721,0.21681035,0.0077586207
39019720400,4366,23.0,49.0,19.0,24.0,17.0,13.0,18.0,61.0,-0.84363186,0.10139535,0.059397884,0.047970481,0.39083821,0.01468988,0.12350381,0.0027203483
39019720500,5077,54.0,62.0,46.0,60.0,60.0,50.0,1.0,43.0,0.081075862,0.13468972,0.10820368,0.11520354,0.32906836,0.059807401,0.30410543,0.0
39019720600,2926,47.0,55.0,23.0,65.0,17.0,31.0,74.0,70.0,-0.11183083,0.11619959,0.06613455,0.1274074,0.43519881,0.014455782,0.20663266,0.043367349
39019720700,3126,47.0,59.0,26.0,77.0,13.0,26.0,23.0,90.0,-0.1183027,0.12702005,0.072120562,0.17279124,0.60517532,0.011315417,0.18387553,0.0056577087
39021010100,2063,31.0,53.0,41.0,46.0,1.0,24.0,1.0,48.0,-0.59470922,0.11181332,0.099502489,0.083997101,0.3465251,0.0,0.17183098,0.0
39021010200,6656,30.0,38.0,30.0,47.0,28.0,29.0,31.0,42.0,-0.60187435,0.080174491,0.079245284,0.086088307,0.32831416,0.023612751,0.19598584,0.0086580086
39021010400,3579,74.0,73.0,79.0,61.0,74.0,66.0,52.0,54.0,0.71640813,0.17233624,0.19866072,0.11705814,0.36764705,0.088291749,0.4049904,0.021113243
39021010500,3944,70.0,68.0,65.0,57.0,81.0,77.0,1.0,73.0,0.57421213,0.15404977,0.15209989,0.10896244,0.44825792,0.11212815,0.50572079,0.0
39021010600,4037,77.0,69.0,79.0,55.0,86.0,66.0,83.0,76.0,0.80606002,0.15856004,0.19675675,0.1025741,0.46835443,0.13706207,0.40626919,0.063306697
39021011001,2668,14.0,19.0,24.0,42.0,27.0,13.0,1.0,31.0,-1.1534145,0.046851575,0.068870522,0.077181205,0.29488105,0.022292994,0.11995754,0.0
39021011501,4423,26.0,33.0,61.0,34.0,20.0,20.0,21.0,54.0,-0.7524454,0.070283882,0.14020139,0.064350061,0.36533085,0.017386092,0.15347722,0.0047961632
39021011504,5337,21.0,33.0,46.0,23.0,28.0,18.0,28.0,35.0,-0.89883256,0.071036182,0.10800745,0.045707069,0.30534351,0.023719165,0.14658444,0.0075901328
39021011505,3145,54.0,48.0,51.0,66.0,26.0,49.0,64.0,81.0,0.086642794,0.10037175,0.11928934,0.13027523,0.51017642,0.022222223,0.29316241,0.030769231
39021011506,2993,38.0,32.0,62.0,53.0,47.0,36.0,34.0,38.0,-0.37852454,0.069972828,0.14303797,0.099133782,0.3145631,0.042513862,0.23012939,0.010166358
39023000200,1556,93.0,97.0,94.0,72.0,84.0,85.0,70.0,48.0,1.401153,0.37917739,0.30812326,0.15119047,0.34545454,0.12639405,0.5966543,0.03717472
39023000300,1703,99.0,99.0,76.0,95.0,90.0,93.0,97.0,96.0,1.8042041,0.47140276,0.1865285,0.33299696,0.77868855,0.17168142,0.73097342,0.16637169
39023000400,2360,96.0,97.0,60.0,89.0,92.0,89.0,80.0,87.0,1.5774497,0.39449152,0.13916501,0.24923454,0.56270361,0.2026287,0.66484118,0.055859804
39023000500,1603,97.0,99.0,74.0,85.0,93.0,92.0,58.0,95.0,1.6081154,0.43543357,0.17732558,0.21399595,0.74826145,0.22586522,0.71584702,0.02550091
39023000600,2667,77.0,66.0,99.0,59.0,91.0,84.0,1.0,84.0,0.81479019,0.14939485,0.4310618,0.1124031,0.53446811,0.19245648,0.58800775,0.0
39023000700,2655,85.0,100.0,100.0,5.0,80.0,98.0,55.0,89.0,1.0868229,0.50611073,0.58510637,0.014767933,0.58765858,0.10819672,0.895082,0.022950819
39023000901,2287,99.0,98.0,96.0,91.0,95.0,91.0,76.0,94.0,1.776536,0.42605951,0.33477321,0.26986399,0.70547944,0.28114286,0.70057142,0.046857145
39023000902,1183,85.0,92.0,100.0,76.0,88.0,69.0,1.0,60.0,1.1030296,0.30177516,0.46996465,0.16944444,0.38721138,0.15301724,0.43318966,0.0
39023001000,1554,80.0,74.0,88.0,67.0,67.0,65.0,69.0,90.0,0.90240341,0.17889318,0.24413146,0.13467656,0.60808706,0.072368421,0.40296054,0.03618421
39023001101,1096,82.0,89.0,95.0,53.0,80.0,83.0,1.0,82.0,0.99665087,0.26849315,0.32411069,0.098765433,0.51909721,0.11111111,0.57051283,0.0
39023001102,2732,63.0,49.0,91.0,50.0,81.0,62.0,40.0,60.0,0.3410939,0.10285505,0.27404478,0.092202321,0.38954869,0.11237928,0.38103598,0.013169447
39023001200,3904,98.0,97.0,100.0,93.0,94.0,90.0,62.0,91.0,1.7346433,0.38498977,0.56344086,0.29003984,0.62515044,0.24953675,0.6806671,0.029030265
39023001300,3778,84.0,88.0,96.0,85.0,61.0,59.0,40.0,78.0,1.0695648,0.25464192,0.32708332,0.21638656,0.48545456,0.062128223,0.35955057,0.013218771
39023001400,4039,73.0,65.0,81.0,71.0,75.0,76.0,32.0,31.0,0.67027533,0.14617941,0.20556745,0.1480709,0.29417339,0.093659103,0.49912739,0.0093077375
39023001500,4509,81.0,81.0,87.0,74.0,83.0,72.0,1.0,82.0,0.94605064,0.21106094,0.24324325,0.16009599,0.51100701,0.12129528,0.45554337,0.0
39023001600,3673,56.0,53.0,71.0,57.0,57.0,46.0,20.0,80.0,0.13070938,0.11273833,0.16813381,0.10868703,0.5,0.055139549,0.28114364,0.0040844111
39023001700,2430,89.0,95.0,99.0,78.0,51.0,74.0,58.0,79.0,1.2526668,0.34928229,0.44117647,0.17782286,0.48717949,0.047058824,0.48039216,0.025490196
39023001900,2796,45.0,42.0,83.0,30.0,54.0,40.0,58.0,60.0,-0.16345289,0.08846014,0.216885,0.058080807,0.39000806,0.05044752,0.2465419,0.02522376
39023002000,2102,5.0,24.0,7.0,10.0,17.0,3.0,1.0,22.0,-1.5365956,0.054918814,0.03154574,0.025284451,0.26547843,0.01459854,0.054744527,0.0
39023002100,1908,75.0,80.0,66.0,61.0,86.0,79.0,1.0,41.0,0.73071039,0.20687461,0.15421687,0.11816192,0.32307693,0.14351144,0.52671754,0.0
39023002200,4298,16.0,10.0,17.0,54.0,22.0,16.0,28.0,47.0,-1.0887023,0.032340623,0.056162246,0.1010453,0.3434535,0.018461538,0.13846155,0.0073846155
39023002301,3149,37.0,58.0,27.0,25.0,45.0,23.0,57.0,50.0,-0.40559176,0.12520167,0.072749689,0.050023157,0.35335916,0.039893616,0.16755319,0.024822695
39023002403,3774,51.0,58.0,28.0,42.0,75.0,57.0,38.0,23.0,0.0030186176,0.1249667,0.074489795,0.076579928,0.26908898,0.093584463,0.3466745,0.012360211
39023002404,3242,40.0,37.0,35.0,52.0,41.0,60.0,26.0,25.0,-0.31136858,0.07834395,0.087061666,0.096177064,0.27483442,0.035570469,0.36778525,0.0067114094
39023002501,2083,35.0,15.0,1.0,56.0,91.0,56.0,1.0,82.0,-0.47781545,0.040206186,0.0,0.1046832,0.51865011,0.19104992,0.33993116,0.0
39023002502,3310,26.0,20.0,50.0,42.0,7.0,47.0,49.0,18.0,-0.73868012,0.048564449,0.11651584,0.077971876,0.25279054,0.0062543433,0.28700486,0.01876303
39023002601,3894,27.0,36.0,47.0,33.0,18.0,26.0,52.0,32.0,-0.69298095,0.076349616,0.1104503,0.061878454,0.2963945,0.01514154,0.18038183,0.021066491
39023002602,3660,11.0,14.0,12.0,39.0,27.0,11.0,16.0,37.0,-1.2465363,0.03852459,0.045787547,0.072463766,0.31208053,0.022282241,0.11208643,0.00067521946
39023002605,4024,14.0,29.0,17.0,30.0,10.0,14.0,34.0,15.0,-1.1403644,0.063500002,0.055280529,0.057919201,0.24191968,0.0091683036,0.12573674,0.010478062
39023002606,7256,16.0,16.0,62.0,26.0,10.0,41.0,1.0,10.0,-1.0596334,0.042785235,0.14381592,0.050551798,0.22104084,0.0085275723,0.25071064,0.0
39023002701,2915,80.0,74.0,78.0,71.0,69.0,64.0,77.0,91.0,0.91988045,0.17914626,0.19515477,0.14769854,0.63071299,0.076124564,0.3918685,0.049307957
39023002702,2648,73.0,75.0,71.0,53.0,57.0,72.0,74.0,48.0,0.68108463,0.18265541,0.168239,0.097935103,0.34703946,0.055191766,0.45743686,0.043030869
39023002800,4372,35.0,52.0,3.0,54.0,49.0,7.0,66.0,39.0,-0.46455026,0.10912835,0.014240506,0.10055321,0.31945059,0.044036698,0.085626908,0.033027522
39023002901,3524,57.0,73.0,75.0,59.0,33.0,37.0,18.0,46.0,0.17357078,0.17514928,0.18353175,0.11299435,0.33881387,0.027920647,0.23438647,0.0029390154
39023002902,4551,52.0,40.0,77.0,77.0,38.0,30.0,56.0,71.0,0.019107433,0.08384683,0.1899696,0.17314376,0.43722305,0.032937367,0.20086393,0.024298057
39023003001,3070,17.0,46.0,8.0,25.0,13.0,11.0,1.0,43.0,-1.038873,0.095836088,0.034254145,0.050063103,0.33077461,0.011286682,0.10985704,0.0
39023003002,3609,21.0,32.0,45.0,29.0,32.0,15.0,26.0,29.0,-0.89677489,0.069548354,0.10576923,0.056486171,0.28922093,0.027118644,0.13084745,0.0067796609
39023003101,2582,31.0,24.0,69.0,31.0,62.0,52.0,1.0,12.0,-0.58930188,0.055708122,0.16231884,0.058856189,0.22844827,0.062555067,0.31453744,0.0
39023003102,1627,29.0,40.0,22.0,42.0,36.0,23.0,20.0,62.0,-0.64856207,0.084204055,0.064935066,0.077487767,0.39586207,0.030434782,0.16956522,0.0043478259
39023003200,2563,18.0,19.0,20.0,37.0,44.0,28.0,21.0,12.0,-1.0025375,0.047826085,0.060836501,0.067727037,0.22989377,0.038317759,0.18971963,0.004672897
39023003301,3491,32.0,32.0,57.0,47.0,36.0,19.0,34.0,73.0,-0.54588717,0.069224112,0.13116279,0.086372361,0.44928437,0.030656934,0.15036497,0.010218978
39023003302,2593,62.0,53.0,75.0,48.0,76.0,61.0,44.0,67.0,0.31505397,0.11320016,0.1814093,0.087631725,0.4179357,0.094717667,0.37431693,0.015482696
39023003400,3261,96.0,85.0,94.0,90.0,91.0,89.0,71.0,95.0,1.5474437,0.2322861,0.30474934,0.25898954,0.74151623,0.19299611,0.66070038,0.038910504
39023003700,4695,35.0,36.0,67.0,14.0,35.0,72.0,1.0,32.0,-0.47645253,0.076077394,0.15772618,0.031415243,0.29777777,0.029713115,0.45952868,0.0
39025040101,5268,41.0,37.0,17.0,78.0,29.0,23.0,58.0,84.0,-0.30196184,0.077069096,0.05643627,0.17648585,0.5331654,0.024691358,0.17069243,0.025228126
39025040102,2895,33.0,25.0,21.0,79.0,27.0,33.0,19.0,58.0,-0.5352121,0.057271782,0.06329114,0.17948718,0.38089004,0.022304833,0.21468401,0.0037174721
39025040202,2293,23.0,5.0,22.0,71.0,46.0,6.0,79.0,56.0,-0.81863606,0.022339027,0.06478405,0.1462815,0.37336814,0.040764332,0.080254778,0.0522293
39025040203,6797,11.0,13.0,9.0,53.0,9.0,13.0,25.0,14.0,-1.2453865,0.037524294,0.037548315,0.09987437,0.23685783,0.0074922876,0.12340238,0.0061701192
39025040204,7071,59.0,59.0,78.0,68.0,71.0,26.0,43.0,53.0,0.2257507,0.12873825,0.19610028,0.13890082,0.36254638,0.082375482,0.18045977,0.014942529
39025040301,3722,2.0,2.0,7.0,19.0,18.0,3.0,1.0,50.0,-1.6893803,0.012358947,0.033179723,0.040383015,0.35382149,0.0152,0.045600001,0.0
39025040302,3766,16.0,32.0,17.0,3.0,27.0,31.0,24.0,46.0,-1.0647681,0.068507701,0.056365404,0.0093023255,0.3394894,0.02241504,0.20535068,0.0057845265
39025040303,7526,1.0,8.0,7.0,6.0,6.0,9.0,1.0,15.0,-1.7874917,0.028011205,0.032197852,0.017350825,0.24105643,0.005042017,0.097478993,0.0
39025040401,3484,11.0,12.0,28.0,15.0,38.0,23.0,29.0,16.0,-1.2615951,0.036165327,0.074612401,0.033633165,0.2450081,0.032593619,0.16782247,0.0076282942
39025040403,2988,41.0,20.0,82.0,47.0,44.0,65.0,40.0,25.0,-0.29617727,0.049196787,0.21256039,0.085714288,0.27487245,0.038395904,0.40273038,0.013651877
39025040404,3790,7.0,8.0,8.0,28.0,50.0,11.0,1.0,22.0,-1.4079432,0.028293798,0.034816246,0.054679636,0.26727584,0.045671437,0.1131561,0.0
39025040405,2890,19.0,3.0,49.0,30.0,25.0,54.0,42.0,7.0,-0.97181469,0.016262976,0.11442786,0.057780031,0.20366856,0.020815264,0.3261058,0.014744146
39025040500,5278,71.0,58.0,79.0,72.0,83.0,80.0,29.0,8.0,0.58373606,0.12509668,0.2,0.15180546,0.2096245,0.12217195,0.53619909,0.0079185525
39025040600,7211,9.0,17.0,35.0,18.0,38.0,3.0,1.0,44.0,-1.3258239,0.044351466,0.087499999,0.038750254,0.33406836,0.032309532,0.052652571,0.0
39025040701,7135,17.0,6.0,52.0,11.0,61.0,50.0,17.0,9.0,-1.0211406,0.022724085,0.12066022,0.02767135,0.21534871,0.061571125,0.30360934,0.0021231424
39025040702,3709,21.0,24.0,72.0,42.0,26.0,12.0,1.0,39.0,-0.8969714,0.056429733,0.17123936,0.077075101,0.31903765,0.022058824,0.11764706,0.0
39025040800,6083,48.0,61.0,46.0,59.0,69.0,28.0,17.0,22.0,-0.076742262,0.1334323,0.1086335,0.11310435,0.26804122,0.076673426,0.18945234,0.0012170385
39025040900,5915,55.0,60.0,41.0,69.0,49.0,47.0,27.0,44.0,0.11439706,0.13117807,0.098214284,0.14153697,0.3338694,0.044769503,0.28280142,0.0070921984
39025041000,7724,13.0,6.0,16.0,43.0,25.0,8.0,72.0,39.0,-1.1681814,0.023219815,0.053850025,0.0791917,0.32006088,0.020988971,0.094272502,0.039843474
39025041101,2637,48.0,52.0,76.0,38.0,46.0,52.0,33.0,27.0,-0.082128227,0.11035267,0.18627451,0.069603048,0.28329656,0.040874526,0.31463879,0.0095057031
39025041102,5274,89.0,89.0,78.0,80.0,88.0,77.0,47.0,88.0,1.2687508,0.26613516,0.19508563,0.18915589,0.57919323,0.15273935,0.51079136,0.017708911
39025041103,8441,39.0,30.0,45.0,59.0,74.0,48.0,1.0,23.0,-0.35043815,0.066508032,0.10710808,0.11291425,0.27039206,0.089900762,0.29100993,0.0
39025041200,8654,38.0,33.0,30.0,40.0,43.0,58.0,58.0,32.0,-0.37272936,0.070603192,0.079394214,0.07380873,0.29861584,0.038100652,0.34773955,0.025874324
39025041303,5094,22.0,21.0,49.0,52.0,12.0,27.0,24.0,25.0,-0.8498013,0.050354052,0.11518325,0.097560972,0.27568135,0.010250569,0.18906605,0.0056947609
39025041304,0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39025041305,5244,41.0,33.0,38.0,29.0,62.0,57.0,70.0,45.0,-0.29314721,0.07170099,0.094125502,0.056374449,0.33743218,0.0625,0.34307554,0.038219426
39025041306,4736,61.0,55.0,60.0,36.0,50.0,93.0,50.0,34.0,0.28601676,0.11684303,0.13841525,0.066809684,0.30309901,0.045886729,0.74369574,0.019429516
39025041307,4769,34.0,28.0,31.0,44.0,70.0,47.0,37.0,11.0,-0.4895125,0.062486894,0.080476902,0.08022666,0.22329348,0.078125,0.28232759,0.011853448
39025041403,4356,78.0,81.0,86.0,59.0,63.0,68.0,73.0,33.0,0.8195892,0.21203043,0.23663366,0.1121751,0.30126804,0.06477733,0.42741469,0.041642569
39025041404,5067,60.0,70.0,73.0,43.0,23.0,80.0,1.0,40.0,0.24265656,0.16242352,0.17520216,0.079083972,0.32023504,0.01958042,0.53426576,0.0
39025041405,5188,67.0,73.0,61.0,61.0,58.0,51.0,54.0,54.0,0.46928024,0.17293087,0.14044513,0.11750881,0.36741766,0.056249999,0.30576923,0.022115385
39025041406,4907,6.0,12.0,20.0,19.0,17.0,4.0,37.0,21.0,-1.4629246,0.035436295,0.06146409,0.040037535,0.26328501,0.014898689,0.06317044,0.011918951
39025041501,6889,14.0,34.0,6.0,25.0,8.0,24.0,1.0,30.0,-1.1484922,0.071833648,0.03015797,0.049474094,0.29058787,0.0067280452,0.17280453,0.0
39025041502,7963,24.0,26.0,20.0,50.0,20.0,30.0,42.0,28.0,-0.796785,0.059179049,0.060167909,0.093064718,0.28508449,0.016835017,0.2013468,0.014478114
39025041600,5397,73.0,67.0,68.0,82.0,69.0,57.0,52.0,62.0,0.6813888,0.15044248,0.15800416,0.19653961,0.3973799,0.077659577,0.34468085,0.021276595
39025041701,4198,75.0,90.0,76.0,74.0,64.0,33.0,42.0,79.0,0.74867386,0.27870414,0.18536586,0.15745455,0.49329898,0.066413663,0.21442126,0.014547755
39025041702,3954,21.0,36.0,13.0,46.0,9.0,7.0,41.0,47.0,-0.91195148,0.076241136,0.046831954,0.084885389,0.34180638,0.007751938,0.083157152,0.014094433
39025041800,3865,84.0,68.0,82.0,84.0,87.0,74.0,57.0,91.0,1.0491903,0.1552714,0.21231422,0.21278255,0.61993772,0.14709851,0.47975707,0.024966262
