ZCTA5_FIPS,ZCTA5_population,SDI_score,PovertyLT100_FPL_score,Single_Parent_Fam_score,Education_LT12years_score,HHNo_Vehicle_score,HHRenter_Occupied_score,HHCrowding_score,Nonemployed_score,sdi,pct_Poverty_LT100,pct_Single_Parent_Fam,pct_Education_LT12years,pct_NonEmployed,pctHH_No_Vehicle,pctHH_Renter_Occupied,pctHH_Crowding
44429,2629,41.0,39.0,63.0,48.0,44.0,41.0,1.0,46.0,-0.28313714,0.094712816,0.14640199,0.094798252,0.27565631,0.049019609,0.29084969,0.0
44430,4698,74.0,91.0,81.0,80.0,15.0,35.0,61.0,100.0,0.72747982,0.25539461,0.18786693,0.17713669,0.64516127,0.023777174,0.26766303,0.028532609
44431,4491,37.0,51.0,40.0,56.0,20.0,10.0,60.0,40.0,-0.4133679,0.11706881,0.11002445,0.1077612,0.2653943,0.027702335,0.15372081,0.027702335
44432,12969,57.0,70.0,41.0,62.0,69.0,35.0,10.0,99.0,0.19382451,0.16473453,0.11166078,0.12212758,0.52632165,0.076816291,0.27047664,0.0050902362
44436,3796,20.0,20.0,32.0,42.0,50.0,10.0,1.0,35.0,-0.96959251,0.061343204,0.097928435,0.083875634,0.2572796,0.054886211,0.15528782,0.0
44437,4229,23.0,35.0,36.0,48.0,53.0,11.0,1.0,55.0,-0.8271904,0.086072356,0.1037213,0.094485544,0.29261991,0.057574064,0.15930687,0.0
44438,4360,64.0,87.0,88.0,46.0,60.0,36.0,1.0,87.0,0.40770715,0.22868678,0.21348314,0.090568393,0.38453275,0.065362841,0.27380338,0.0
44439,165,79.0,85.0,47.0,74.0,93.0,74.0,1.0,90.0,0.88068509,0.21818182,0.12,0.15447155,0.40287769,0.19101124,0.44943821,0.0
44440,4764,36.0,43.0,23.0,55.0,64.0,19.0,11.0,73.0,-0.44088012,0.10113586,0.083402149,0.10765485,0.33426476,0.069600821,0.2026612,0.005629478
44441,1803,13.0,6.0,31.0,33.0,28.0,1.0,1.0,66.0,-1.2185167,0.036605656,0.096000001,0.069838837,0.31527093,0.034954406,0.047112461,0.0
44442,3952,22.0,36.0,40.0,28.0,53.0,7.0,40.0,39.0,-0.88064438,0.087608524,0.10909091,0.062698133,0.26432848,0.05719446,0.13064419,0.017459363
44443,1753,17.0,50.0,3.0,21.0,13.0,2.0,1.0,16.0,-1.0566208,0.11409013,0.033936653,0.052173913,0.2215973,0.021739131,0.071428575,0.0
44444,9776,46.0,50.0,36.0,53.0,48.0,39.0,48.0,45.0,-0.13706553,0.11516216,0.1044101,0.10288408,0.27366188,0.05290262,0.28394195,0.021067416
44445,3610,29.0,26.0,31.0,59.0,27.0,20.0,16.0,32.0,-0.64183515,0.071191132,0.096363634,0.11568701,0.25062868,0.03409091,0.20989305,0.0080213901
44446,20151,69.0,70.0,78.0,59.0,76.0,71.0,13.0,57.0,0.54839134,0.16209151,0.18087855,0.11676812,0.29564601,0.090147674,0.42715451,0.0067225038
44449,1313,21.0,57.0,10.0,48.0,1.0,9.0,18.0,23.0,-0.89240938,0.12947449,0.060686015,0.093142271,0.2361111,0.0,0.14821428,0.0089285718
44450,2014,40.0,32.0,1.0,86.0,83.0,17.0,82.0,74.0,-0.32276157,0.081926517,0.0,0.20875421,0.33759123,0.11093991,0.19568567,0.055469953
44451,2702,15.0,25.0,3.0,28.0,28.0,23.0,1.0,59.0,-1.1557455,0.069362015,0.037613489,0.062795088,0.29844737,0.034653466,0.22194719,0.0
44452,3622,30.0,23.0,15.0,33.0,86.0,27.0,31.0,19.0,-0.62246972,0.065950461,0.071038254,0.069629632,0.22832103,0.12280702,0.23722349,0.013729977
44454,1097,32.0,90.0,95.0,1.0,1.0,10.0,1.0,81.0,-0.56011122,0.24703738,0.26975477,0.0,0.35746607,0.0,0.15291262,0.0
44455,1699,30.0,34.0,85.0,63.0,48.0,1.0,1.0,2.0,-0.59697914,0.085257553,0.2033582,0.12590799,0.16021602,0.052917231,0.062415197,0.0
44460,25232,56.0,65.0,38.0,56.0,55.0,35.0,58.0,51.0,0.15455049,0.14896731,0.10627072,0.10941589,0.28498676,0.059179556,0.26909405,0.026803728
44470,3893,17.0,23.0,9.0,46.0,37.0,4.0,57.0,25.0,-1.0646409,0.065687791,0.05954466,0.089627758,0.23929159,0.04226312,0.099522837,0.025903204
44471,10618,58.0,80.0,77.0,38.0,62.0,36.0,1.0,60.0,0.21025725,0.1942841,0.17721076,0.077504463,0.30246639,0.067912489,0.27278942,0.0
44473,3287,23.0,60.0,17.0,24.0,21.0,28.0,1.0,58.0,-0.83600914,0.13684852,0.074413866,0.055924911,0.2972973,0.028945554,0.24259132,0.0
44481,9441,35.0,58.0,29.0,59.0,28.0,10.0,18.0,76.0,-0.47075489,0.13218705,0.092599623,0.11573472,0.3432675,0.035034273,0.15689261,0.0086316327
44483,24862,76.0,89.0,88.0,52.0,79.0,61.0,26.0,85.0,0.78570795,0.24235898,0.21807435,0.10190465,0.37353021,0.098050088,0.37861565,0.012013678
44484,21347,56.0,73.0,81.0,40.0,54.0,42.0,22.0,57.0,0.16187154,0.17135683,0.19004208,0.080586083,0.2958754,0.058247201,0.29414299,0.010443583
44485,15850,92.0,99.0,95.0,67.0,84.0,80.0,51.0,98.0,1.3674378,0.38166487,0.26463103,0.13679245,0.49221087,0.11550064,0.49173969,0.022697888
44490,903,79.0,87.0,96.0,71.0,55.0,65.0,10.0,72.0,0.88208574,0.22530521,0.27472529,0.14606741,0.33040422,0.058981232,0.39678285,0.0053619305
44491,3462,55.0,60.0,8.0,97.0,96.0,2.0,91.0,39.0,0.12362676,0.13662623,0.057038836,0.33967248,0.26433122,0.26824456,0.066074952,0.09072978
44493,56,8.0,1.0,1.0,1.0,1.0,87.0,1.0,1.0,-1.3945613,0.0,0.0,0.0,0.0,0.0,0.55172414,0.0
44502,9224,89.0,97.0,99.0,68.0,87.0,70.0,36.0,95.0,1.2663543,0.32177219,0.35052532,0.13876024,0.4412002,0.12595925,0.42259857,0.015877217
44503,1020,83.0,100.0,1.0,72.0,100.0,100.0,1.0,100.0,1.0420078,0.66796875,0.0,0.15000001,0.86471254,0.71428573,1.0,0.0
44504,4787,74.0,82.0,54.0,46.0,93.0,86.0,5.0,96.0,0.72532785,0.2025674,0.13248847,0.08986675,0.45633534,0.20166016,0.54394531,0.0024414063
44505,17319,93.0,98.0,96.0,74.0,92.0,73.0,58.0,98.0,1.426473,0.3418403,0.27213711,0.157187,0.48953456,0.18305719,0.44521645,0.026590059
44506,2853,91.0,95.0,94.0,97.0,85.0,46.0,63.0,99.0,1.3457164,0.30178759,0.25746799,0.33013844,0.52898175,0.12109745,0.31031221,0.030274361
44507,5346,98.0,100.0,100.0,93.0,97.0,91.0,28.0,100.0,1.6756797,0.56812441,0.41833031,0.26205003,0.57880968,0.30825597,0.61016119,0.012701514
44509,12370,91.0,100.0,100.0,69.0,87.0,70.0,49.0,83.0,1.3464354,0.40311986,0.377832,0.1416025,0.36649072,0.13072135,0.42585135,0.021420725
44510,2654,98.0,100.0,100.0,91.0,91.0,93.0,51.0,98.0,1.727668,0.52645707,0.39402559,0.24284844,0.50363195,0.15884861,0.63859278,0.02238806
44511,20199,66.0,77.0,82.0,48.0,74.0,46.0,9.0,64.0,0.43803626,0.18506719,0.19064328,0.093485758,0.31037468,0.085776806,0.31203502,0.0045951861
44512,32692,42.0,44.0,57.0,21.0,56.0,53.0,26.0,32.0,-0.24576083,0.10390662,0.1370589,0.052036107,0.25138733,0.060308363,0.33913222,0.012007095
44514,21737,10.0,17.0,14.0,14.0,29.0,16.0,12.0,18.0,-1.3359168,0.057134893,0.069359511,0.041648801,0.22538498,0.03607339,0.18554991,0.0063232095
44515,26574,52.0,56.0,51.0,36.0,57.0,62.0,19.0,28.0,0.028632781,0.12657297,0.12790032,0.074573085,0.2445541,0.06156268,0.3810589,0.0093628308
44601,34618,72.0,76.0,80.0,57.0,80.0,64.0,18.0,69.0,0.63500988,0.18334405,0.18503799,0.11072003,0.32309312,0.10027579,0.39134431,0.0088395448
44606,8517,62.0,71.0,4.0,100.0,97.0,22.0,89.0,58.0,0.35320601,0.16753002,0.042565599,0.45695683,0.29741937,0.34828863,0.21831638,0.078630894
44607,161,7.0,20.0,1.0,1.0,91.0,1.0,1.0,1.0,-1.4769959,0.062111802,0.0,0.0,0.0,0.16666667,0.0,0.0
44608,2242,42.0,44.0,27.0,84.0,70.0,24.0,28.0,47.0,-0.26362348,0.10354102,0.089376055,0.19763397,0.27696794,0.078880407,0.22646311,0.012722646
44609,3747,22.0,37.0,41.0,33.0,25.0,7.0,13.0,50.0,-0.86976373,0.090494089,0.11154985,0.069175221,0.28250206,0.031957392,0.13382158,0.0066577895
44610,170,33.0,74.0,1.0,93.0,1.0,1.0,1.0,37.0,-0.52438325,0.17647059,0.0,0.27058825,0.25954199,0.0,0.0,0.0
44611,2056,37.0,51.0,2.0,82.0,68.0,4.0,50.0,30.0,-0.39581713,0.11624514,0.024390243,0.18951902,0.24861878,0.075445816,0.10288066,0.021947874
44612,5423,15.0,11.0,12.0,40.0,29.0,30.0,29.0,10.0,-1.1370641,0.045763995,0.064584814,0.080628544,0.20670392,0.035815269,0.24882187,0.013195099
44613,2086,56.0,59.0,49.0,55.0,31.0,46.0,70.0,72.0,0.17587581,0.13380282,0.12408759,0.1071191,0.3307758,0.037593983,0.30952382,0.036340851
44614,12597,9.0,11.0,29.0,17.0,13.0,20.0,4.0,17.0,-1.3731639,0.046766087,0.093196906,0.045567434,0.22363293,0.020985944,0.20906751,0.00059394178
44615,9662,37.0,49.0,20.0,62.0,49.0,27.0,14.0,51.0,-0.38789523,0.1121062,0.079614423,0.12241699,0.28406692,0.053705137,0.23909114,0.0069713402
44618,6711,47.0,34.0,32.0,86.0,81.0,28.0,75.0,19.0,-0.095816866,0.084532648,0.098527744,0.20703883,0.22916101,0.10371651,0.24070872,0.042350907
44620,1833,13.0,37.0,16.0,19.0,7.0,3.0,1.0,52.0,-1.2256371,0.091210611,0.07300885,0.049606301,0.28707224,0.015781922,0.090387374,0.0
44621,4406,65.0,71.0,60.0,54.0,62.0,53.0,57.0,63.0,0.43701378,0.16666667,0.14145908,0.10593901,0.30861583,0.0681431,0.3407155,0.026121521
44622,18112,35.0,31.0,31.0,53.0,74.0,42.0,11.0,22.0,-0.44859526,0.079572447,0.096283413,0.10271333,0.23380281,0.085698389,0.29521424,0.0055648303
44624,5400,40.0,25.0,1.0,100.0,97.0,5.0,87.0,30.0,-0.30975589,0.069970302,0.005789909,0.49717325,0.2474355,0.32368225,0.11952487,0.069784708
44625,1693,12.0,1.0,3.0,59.0,35.0,25.0,1.0,52.0,-1.2574438,0.013157895,0.033268102,0.11494253,0.28614157,0.040336136,0.2302521,0.0
44626,2811,15.0,22.0,6.0,36.0,58.0,11.0,11.0,39.0,-1.1384027,0.065139584,0.048749998,0.074458055,0.26336747,0.063176893,0.15794224,0.0054151625
44627,7177,39.0,15.0,1.0,100.0,99.0,14.0,91.0,46.0,-0.3306312,0.053439375,0.0013605442,0.73776698,0.27636096,0.64630419,0.17776421,0.089798413
44628,832,20.0,11.0,9.0,67.0,81.0,9.0,1.0,14.0,-0.94612634,0.046004843,0.057777777,0.13621795,0.21699819,0.10495627,0.14868805,0.0
44629,2541,26.0,25.0,61.0,29.0,41.0,23.0,43.0,38.0,-0.75519198,0.069565214,0.14345405,0.064247474,0.26252377,0.046296295,0.22222222,0.018518519
44632,9670,12.0,19.0,22.0,37.0,3.0,21.0,11.0,31.0,-1.2498797,0.060842928,0.082576059,0.076282144,0.24937196,0.0093227308,0.21250343,0.0054839593
44633,2423,43.0,29.0,1.0,100.0,97.0,20.0,63.0,54.0,-0.23088381,0.07647305,0.0064516128,0.44864866,0.28913191,0.31884059,0.20816864,0.030303031
44634,1847,16.0,9.0,2.0,50.0,1.0,26.0,1.0,67.0,-1.1081506,0.041689225,0.028911564,0.09862069,0.31756216,0.0,0.23386115,0.0
44637,3000,67.0,96.0,67.0,83.0,8.0,39.0,13.0,58.0,0.47239402,0.31346282,0.15485564,0.19388312,0.29676676,0.016393442,0.28543878,0.0067502409
44638,1434,58.0,94.0,18.0,71.0,56.0,45.0,1.0,10.0,0.21453959,0.28870293,0.07692308,0.14754099,0.20565553,0.059917357,0.30785123,0.0
44640,238,30.0,61.0,39.0,6.0,1.0,33.0,71.0,4.0,-0.60535097,0.13913043,0.10769231,0.026490066,0.18300654,0.0,0.26249999,0.037500001
44641,20221,25.0,30.0,57.0,23.0,35.0,29.0,13.0,23.0,-0.76086527,0.078573599,0.13630942,0.05472672,0.23532334,0.040922619,0.2452877,0.0066964286
44643,3949,44.0,59.0,69.0,78.0,11.0,24.0,15.0,81.0,-0.18068451,0.13411824,0.15855856,0.17040521,0.35747963,0.018918918,0.22499999,0.0074324324
44644,4790,46.0,62.0,81.0,16.0,76.0,21.0,17.0,57.0,-0.13803898,0.14072675,0.1882173,0.045081966,0.29542351,0.091377698,0.21180882,0.0084348638
44645,2530,10.0,11.0,23.0,32.0,4.0,16.0,25.0,34.0,-1.336876,0.046632126,0.083791211,0.068832599,0.25423729,0.010548524,0.19092827,0.011603376
44646,47437,43.0,50.0,61.0,36.0,54.0,45.0,27.0,41.0,-0.2243261,0.11466133,0.14347966,0.074987128,0.26715642,0.05875374,0.30769628,0.012380068
44647,18935,50.0,58.0,67.0,46.0,47.0,33.0,36.0,52.0,-0.022689873,0.13122977,0.15448892,0.090805903,0.28655168,0.051516738,0.26255229,0.015951883
44651,612,27.0,33.0,39.0,54.0,15.0,9.0,83.0,6.0,-0.7167179,0.083333336,0.10769231,0.10483871,0.19170985,0.023178808,0.14569536,0.059602648
44652,0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44653,611,61.0,77.0,77.0,50.0,12.0,44.0,38.0,67.0,0.29720163,0.18624161,0.17857143,0.097505666,0.3166227,0.020576132,0.30452675,0.016460905
44654,20348,50.0,26.0,9.0,99.0,96.0,37.0,73.0,40.0,-0.031969953,0.071267024,0.059570741,0.40709555,0.26531938,0.26725009,0.27532816,0.039717268
44656,2647,53.0,63.0,62.0,56.0,69.0,17.0,45.0,25.0,0.069371976,0.14318097,0.14460784,0.10787757,0.24031007,0.076991148,0.19115044,0.019469026
44657,9762,41.0,54.0,36.0,56.0,23.0,36.0,5.0,54.0,-0.27124625,0.12326899,0.10454708,0.10966057,0.28918216,0.030501638,0.27451473,0.0025207966
44659,136,46.0,64.0,58.0,94.0,1.0,12.0,1.0,1.0,-0.13868192,0.14705883,0.1388889,0.28089887,0.1392405,0.0,0.16363636,0.0
44661,144,47.0,86.0,50.0,23.0,61.0,47.0,1.0,1.0,-0.10869055,0.22222222,0.125,0.054347824,0.10465116,0.06666667,0.31666666,0.0
44662,9748,35.0,36.0,3.0,69.0,65.0,16.0,65.0,56.0,-0.4794412,0.088923886,0.034112688,0.14169621,0.29367903,0.070892408,0.19043647,0.031415068
44663,25305,60.0,69.0,56.0,62.0,57.0,57.0,25.0,45.0,0.26552466,0.16065192,0.13538416,0.12388034,0.27332404,0.062277582,0.35530999,0.011612661
44666,2505,5.0,2.0,2.0,26.0,3.0,5.0,39.0,5.0,-1.5895112,0.021818181,0.020380436,0.058918919,0.18709296,0.0069790627,0.11764706,0.016949153
44667,13226,51.0,59.0,38.0,63.0,68.0,42.0,41.0,26.0,0.012361689,0.13508141,0.10715272,0.12654462,0.24038582,0.075941913,0.29768446,0.017857144
44669,1517,33.0,54.0,57.0,48.0,1.0,6.0,62.0,17.0,-0.51121378,0.12313937,0.13611111,0.094746716,0.22461928,0.0,0.12296564,0.028933093
44670,168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69.0,-2.0501735,0.0,0.0,0.0,0.32352942,0.0,0.0,0.0
44671,218,33.0,48.0,1.0,99.0,1.0,31.0,1.0,1.0,-0.53714484,0.11173184,0.0,0.41605839,0.14598539,0.0,0.25316456,0.0
44672,4761,79.0,74.0,85.0,70.0,83.0,63.0,47.0,59.0,0.86755443,0.17557755,0.2029703,0.14255576,0.29942071,0.10894142,0.38540596,0.020554984
44675,1970,19.0,42.0,1.0,32.0,1.0,15.0,1.0,93.0,-0.97399175,0.1,0.011456628,0.06909091,0.41841385,0.0,0.18055555,0.0
44676,5068,51.0,48.0,30.0,72.0,81.0,31.0,81.0,36.0,0.0044754269,0.11082576,0.09396486,0.14983819,0.25881016,0.10358566,0.25213432,0.052931134
44677,2593,54.0,68.0,68.0,44.0,43.0,31.0,32.0,61.0,0.10312561,0.15834302,0.15746972,0.087767415,0.30273438,0.048158642,0.25401321,0.014164306
44678,356,30.0,43.0,1.0,59.0,1.0,71.0,1.0,50.0,-0.59920371,0.10112359,0.0,0.11552346,0.28246754,0.0,0.42957747,0.0
44680,4401,38.0,48.0,22.0,60.0,65.0,30.0,18.0,28.0,-0.37525997,0.11018711,0.081847653,0.11854498,0.24488276,0.071225069,0.24786325,0.008547009
44681,8442,41.0,18.0,3.0,99.0,96.0,34.0,55.0,39.0,-0.27525663,0.058558557,0.036346246,0.42724144,0.26302883,0.27914229,0.26627681,0.024951268
44682,1061,38.0,67.0,59.0,29.0,24.0,40.0,14.0,21.0,-0.37246022,0.15414634,0.13975155,0.064171121,0.23156533,0.031026253,0.28878281,0.0071599046
44683,8292,81.0,89.0,68.0,80.0,63.0,48.0,80.0,55.0,0.95376855,0.24169742,0.1555666,0.1804525,0.29214111,0.068462759,0.31790808,0.051347069
44685,27941,13.0,24.0,39.0,12.0,33.0,13.0,4.0,14.0,-1.2180634,0.068809643,0.1087255,0.038594835,0.21732685,0.039068513,0.17109315,0.0013471901
44687,293,,1.0,1.0,91.0,1.0,99.0,1.0,100.0,,0.0,0.0,0.24573378,1.0,0.0,0.85185188,0.0
44688,2961,53.0,65.0,26.0,58.0,71.0,36.0,17.0,67.0,0.067979142,0.14893617,0.088465847,0.11317495,0.31849653,0.080213904,0.2734912,0.0084033618
44689,782,36.0,3.0,14.0,98.0,95.0,24.0,70.0,48.0,-0.42879626,0.028132992,0.06779661,0.35062242,0.27992278,0.22672065,0.22672065,0.036437247
44690,163,18.0,1.0,1.0,75.0,91.0,11.0,1.0,1.0,-1.0349612,0.0,0.0,0.1589404,0.0,0.1632653,0.1632653,0.0
44691,45195,45.0,53.0,49.0,38.0,69.0,49.0,20.0,43.0,-0.15455075,0.12097895,0.12387085,0.078347482,0.26989657,0.078310288,0.32422537,0.0097273076
44693,38,1.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,-2.0273032,0.0,0.0,0.0,0.1875,0.0,0.1,0.0
44695,1560,57.0,80.0,57.0,71.0,40.0,18.0,1.0,94.0,0.1842103,0.19457628,0.13677131,0.14688301,0.43414634,0.044799998,0.2,0.0
44697,183,1.0,1.0,1.0,1.0,1.0,3.0,1.0,29.0,-1.999634,0.016393442,0.018181818,0.0,0.24657534,0.0,0.091954023,0.0
44699,756,27.0,12.0,1.0,76.0,34.0,31.0,1.0,99.0,-0.70300144,0.047619049,0.0,0.16383308,0.54744524,0.039370079,0.25459316,0.0
44702,925,87.0,100.0,1.0,87.0,100.0,100.0,1.0,100.0,1.1617882,0.61351353,0.0,0.21692491,0.67125648,0.69498068,0.98455596,0.0
44703,8156,94.0,94.0,98.0,80.0,95.0,93.0,32.0,73.0,1.4809164,0.28632951,0.31345567,0.17947814,0.33387446,0.2265584,0.63645887,0.01414353
44704,3495,95.0,100.0,100.0,70.0,93.0,83.0,63.0,94.0,1.5358245,0.46505532,0.4292866,0.143797,0.43341288,0.18475452,0.51485789,0.029715762
44705,19797,91.0,97.0,99.0,72.0,85.0,71.0,45.0,92.0,1.3211272,0.33899283,0.33095187,0.14909627,0.41483495,0.12074134,0.42831835,0.019623876
44706,16676,53.0,60.0,66.0,65.0,64.0,28.0,10.0,47.0,0.083807856,0.13719308,0.15232211,0.13175252,0.276586,0.070096098,0.24279253,0.0052289427
44707,8982,94.0,100.0,99.0,66.0,94.0,83.0,52.0,95.0,1.4645451,0.42850721,0.32674572,0.13364056,0.44212884,0.22195955,0.51956922,0.023377988
44708,25425,50.0,50.0,79.0,38.0,50.0,49.0,19.0,36.0,-0.031812862,0.11508095,0.18354431,0.077402711,0.25802138,0.054272726,0.32300001,0.009181818
44709,19096,62.0,67.0,72.0,43.0,78.0,69.0,5.0,28.0,0.3260113,0.15587409,0.16570413,0.08562281,0.24377818,0.094750628,0.41935483,0.0019045352
44710,8585,75.0,83.0,81.0,56.0,73.0,76.0,11.0,49.0,0.74355823,0.20696099,0.18855534,0.10886367,0.2812559,0.084583551,0.46482152,0.005431971
44714,8495,67.0,65.0,96.0,42.0,83.0,71.0,1.0,41.0,0.49388692,0.14980778,0.27824074,0.084380306,0.26674548,0.10920666,0.42997062,0.0
44718,11910,25.0,23.0,35.0,10.0,51.0,48.0,45.0,31.0,-0.78166425,0.067288138,0.10245433,0.034294013,0.24953519,0.055678464,0.31858408,0.019727139
44720,38810,18.0,29.0,32.0,12.0,19.0,43.0,14.0,14.0,-1.0129974,0.075582772,0.097732753,0.037999071,0.21732415,0.026604937,0.29969135,0.0068518519
44721,14065,4.0,18.0,26.0,4.0,8.0,10.0,1.0,31.0,-1.6170628,0.057794675,0.088166453,0.021949444,0.24916297,0.015938396,0.15132521,0.0
44730,5711,19.0,19.0,44.0,60.0,11.0,13.0,5.0,33.0,-1.0058842,0.059320543,0.11542992,0.11848456,0.25272831,0.019147085,0.17319408,0.0021758052
44802,1033,9.0,29.0,11.0,38.0,9.0,4.0,1.0,16.0,-1.3472929,0.076476283,0.062283736,0.077868849,0.2220339,0.01728395,0.1037037,0.0
44804,883,8.0,12.0,41.0,9.0,12.0,4.0,10.0,74.0,-1.4308044,0.047565117,0.11196911,0.033182506,0.33552632,0.020151133,0.10831235,0.0050377832
44805,33290,55.0,61.0,54.0,54.0,74.0,47.0,45.0,39.0,0.12581211,0.13884962,0.13187499,0.10543565,0.26439622,0.086880974,0.31537792,0.019745676
44807,2064,12.0,33.0,14.0,23.0,6.0,16.0,1.0,8.0,-1.2353457,0.083292261,0.067708336,0.055064581,0.19860357,0.013544018,0.18623024,0.0
44809,269,41.0,5.0,73.0,75.0,61.0,76.0,1.0,1.0,-0.28282613,0.033457249,0.16831683,0.15813954,0.0,0.066176474,0.46323529,0.0
44811,12564,29.0,32.0,67.0,24.0,37.0,40.0,32.0,17.0,-0.62953097,0.081996873,0.1547406,0.057109691,0.22503901,0.04276054,0.28798726,0.014319809
44813,9148,39.0,35.0,24.0,75.0,79.0,20.0,41.0,21.0,-0.33366805,0.086231641,0.084738791,0.15935573,0.23116691,0.097762793,0.20901011,0.01808152
44814,2894,14.0,24.0,2.0,43.0,4.0,13.0,5.0,36.0,-1.1789414,0.068535827,0.021170611,0.085575886,0.25904256,0.010060363,0.1750503,0.0020120724
44815,607,26.0,29.0,80.0,34.0,41.0,28.0,1.0,13.0,-0.74732244,0.076158941,0.18518518,0.07125891,0.21534653,0.045614034,0.24210526,0.0
44816,24,,1.0,1.0,1.0,99.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0
44817,1517,10.0,12.0,33.0,24.0,22.0,4.0,50.0,37.0,-1.3217769,0.047428191,0.09976247,0.055992141,0.26065412,0.02919708,0.10948905,0.02189781
44818,2460,20.0,29.0,16.0,34.0,10.0,17.0,26.0,41.0,-0.94846123,0.076669417,0.072868221,0.071810089,0.26783311,0.018518519,0.19172113,0.01198257
44820,17374,47.0,49.0,71.0,48.0,73.0,46.0,10.0,42.0,-0.097452424,0.11406957,0.1632473,0.09356121,0.26803932,0.085265122,0.30988541,0.0050626164
44822,3124,36.0,14.0,31.0,79.0,85.0,15.0,85.0,37.0,-0.43521646,0.050852913,0.095828637,0.17593528,0.25951743,0.11811024,0.18372704,0.062992126
44824,4325,8.0,16.0,3.0,23.0,4.0,8.0,1.0,45.0,-1.4025528,0.054566473,0.032743365,0.054634146,0.27295825,0.01132788,0.14159849,0.0
44825,111,4.0,1.0,84.0,2.0,1.0,2.0,1.0,94.0,-1.6507329,0.0,0.2,0.016666668,0.43333334,0.0,0.075000003,0.0
44826,1540,7.0,1.0,2.0,51.0,1.0,2.0,56.0,3.0,-1.4626029,0.0090909088,0.028199567,0.099919423,0.1740413,0.0,0.06436421,0.02511774
44827,6832,53.0,67.0,45.0,63.0,63.0,37.0,6.0,57.0,0.079349473,0.15491295,0.11749482,0.12423668,0.2947807,0.068684123,0.27507651,0.0030601837
44828,109,89.0,97.0,100.0,92.0,95.0,93.0,1.0,81.0,1.2608677,0.33027524,0.40000001,0.25714287,0.35955057,0.23529412,0.64705884,0.0
44830,18888,68.0,83.0,84.0,54.0,71.0,42.0,24.0,61.0,0.53254712,0.20990553,0.1972702,0.10457413,0.30363274,0.080634758,0.2941556,0.011095342
44833,16658,63.0,77.0,67.0,52.0,55.0,45.0,29.0,74.0,0.36743388,0.18590486,0.15517628,0.10211962,0.33524767,0.05901828,0.30559954,0.012955233
44836,2330,28.0,25.0,81.0,45.0,35.0,14.0,11.0,42.0,-0.66370505,0.069013432,0.18782608,0.088484846,0.26868686,0.040313549,0.17917134,0.0055991043
44837,4642,42.0,43.0,46.0,80.0,68.0,18.0,22.0,48.0,-0.2652376,0.1008658,0.11898941,0.17903779,0.27858406,0.076113865,0.19740099,0.010519802
44838,235,28.0,62.0,44.0,52.0,12.0,8.0,1.0,23.0,-0.68012726,0.14042553,0.11594203,0.10227273,0.23684211,0.020618556,0.14432989,0.0
44839,12022,30.0,44.0,75.0,24.0,44.0,25.0,10.0,32.0,-0.61881804,0.10286735,0.17116061,0.057022288,0.25115931,0.048482534,0.22981486,0.0051536551
44840,2578,12.0,19.0,31.0,20.0,10.0,14.0,6.0,19.0,-1.2412782,0.060264386,0.095238097,0.050669774,0.22862454,0.017875921,0.17560463,0.0031545742
44841,775,4.0,9.0,6.0,3.0,1.0,7.0,59.0,2.0,-1.6518003,0.042580646,0.050209206,0.018450184,0.16896552,0.0,0.13605443,0.027210884
44842,5343,57.0,62.0,51.0,72.0,55.0,37.0,44.0,48.0,0.18064748,0.14189059,0.12752162,0.1486631,0.27968505,0.059255634,0.27766895,0.019098923
44843,2339,17.0,16.0,25.0,36.0,67.0,6.0,5.0,8.0,-1.0623472,0.054724243,0.086956523,0.074542008,0.20083103,0.074154854,0.12758997,0.002181025
44844,481,3.0,13.0,9.0,22.0,1.0,5.0,1.0,5.0,-1.6860749,0.04989605,0.05785124,0.053097345,0.18707483,0.0,0.11167513,0.0
44846,3432,12.0,31.0,8.0,13.0,18.0,7.0,16.0,58.0,-1.2482605,0.079201937,0.056074765,0.03931848,0.2968961,0.025732031,0.13398403,0.0079858033
44847,3604,10.0,29.0,23.0,14.0,13.0,18.0,1.0,25.0,-1.3294026,0.076987214,0.084592149,0.041794479,0.2399061,0.021648044,0.19622906,0.0
44849,2572,23.0,43.0,10.0,51.0,16.0,22.0,25.0,25.0,-0.84435421,0.10242377,0.061194029,0.0994941,0.23995052,0.02400835,0.21711899,0.011482255
44850,52,2.0,1.0,1.0,1.0,1.0,35.0,1.0,93.0,-1.790978,0.0,0.0,0.0,0.41860464,0.0,0.26923078,0.0
44851,4697,54.0,71.0,75.0,61.0,58.0,30.0,35.0,62.0,0.10809594,0.16554421,0.17288135,0.12123115,0.3053613,0.063203,0.24852705,0.015532941
44853,1442,6.0,1.0,56.0,10.0,10.0,19.0,5.0,1.0,-1.5358714,0.018030513,0.13571429,0.034170855,0.13146552,0.017889088,0.20572451,0.0017889087
44854,1639,20.0,16.0,96.0,22.0,2.0,36.0,11.0,1.0,-0.96491045,0.055147059,0.27272728,0.052919708,0.1532995,0.0058479533,0.27192983,0.0058479533
